*Action(SiteID=US|Country=US|Currency=USD|Version=745|CC=UTF-8),ItemID,Title
Revise,227082744035,"Rashod Bateman 2021 Panini Prizm #116 Green Gophers Trading Card"
Revise,227092783607,"2018-19 Topps Match Attax UEFA Champions League Filipe Lus #22 Atletico Madrid"
Revise,227092783611,"2011 Upper Deck MLS Brian Ching #67 Houston Dynamo Trading Card"
Revise,227092783628,"2011 Upper Deck MLS Daniel Hernandez #53 FC Dallas Trading Card"
Revise,227092783630,"2018-19 Topps Match Attax UEFA Champions League Ronal Pierre-Gabriel #296"
Revise,227092783631,"2018-19 Topps Match Attax UEFA Champions League liver Torres #353 Porto"
Revise,227092783633,"2011 Upper Deck MLS Will Hesmer #38 Columbus Crew Trading Card"
Revise,227092783643,"2011 Upper Deck MLS Eric Alexander #54 FC Dallas Trading Card"
Revise,227092783651,"2018-19 Topps Match Attax UEFA Champions League Alessandro Schpf #99"
Revise,227092783653,"2024-25 Topps Chrome Bundesliga Marco Grll #20 SV Werder Bremen"
Revise,227092838500,"2025 Upper Deck Goodwin Champions Lamine Yamal #19 Trading Card"
Revise,227097312041,"SWSH08: Fusion Strike Cinderace V (43) #043/264 Trading Card"
Revise,227097312044,"SV01: Scarlet & Violet Base Set Pawmo #075/198 Trading Card"
Revise,227097312045,"SV4a: Shiny Treasure ex Rellor #209/190 Trading Card"
Revise,227097312051,"SV04: Paradox Rift Plusle #060/182 Trading Card"
Revise,227097312052,"SV04: Paradox Rift Dottler #011/182 Trading Card"
Revise,227097312053,"SWSH02: Rebel Clash Inteleon VMAX #050/192 Trading Card"
Revise,227097312054,"SV04: Paradox Rift Naclstack #103/182 Trading Card"
Revise,227097312056,"SV4a: Shiny Treasure ex Rellor #209/190 Trading Card"
Revise,227097312057,"SV07: Stellar Crown Medicham ex #080/142 Trading Card"
Revise,227097312058,"SV04: Paradox Rift Shauntal #174/182 Trading Card"
Revise,227097312059,"SM - Guardians Rising Vanillish #34/145 Trading Card"
Revise,227097312060,"SV04: Paradox Rift Veluza #054/182 Trading Card"
Revise,227097312063,"Miscellaneous Cards & Products Tyranitar #135/193 Trading Card"
Revise,227097312064,"SV06: Twilight Masquerade Feebas #049/167 Trading Card"
Revise,227097312067,"SV02: Paldea Evolved Tropius #007/193 Trading Card"
Revise,227097312068,"SV02: Paldea Evolved Combee #008/193 Trading Card"
Revise,227097312070,"SV02: Paldea Evolved Girafarig #154/193 Trading Card"
Revise,227097312073,"SV04: Paradox Rift Crobat #112/182 Trading Card"
Revise,227097312075,"SV04: Paradox Rift Gabite #095/182 Trading Card"
Revise,227097312076,"SV02: Paldea Evolved Sudowoodo #109/193 Trading Card"
Revise,227097312078,"SV04: Paradox Rift Simisear #021/182 Trading Card"
Revise,227097312079,"SV04: Paradox Rift Gourgeist #078/182 Trading Card"
Revise,227097312080,"SV04: Paradox Rift Absol #113/182 Trading Card"
Revise,227097312081,"SV04: Paradox Rift Milotic #036/182 Trading Card"
Revise,227097312082,"SV04: Paradox Rift Aipom #145/182 Trading Card"
Revise,227097312083,"SV04: Paradox Rift Wugtrio #053/182 Trading Card"
Revise,227097312085,"SV04: Paradox Rift Pansage #004/182 Trading Card"
Revise,227097312088,"SV04: Paradox Rift Mantyke #039/182 Trading Card"
Revise,227097312089,"SV02: Paldea Evolved Copperajah ex #150/193 Trading Card"
Revise,227097312090,"SV04: Paradox Rift Yveltal #118/182 Trading Card"
Revise,227110197339,"2023 Bowman Aaron Judge #59 New York Yankees Trading Card"
Revise,227110197340,"2023 Bowman Chrome Aaron Judge #63 New York Yankees Trading Card"
Revise,227110197342,"2025 Bowman Tarik Skubal #20 Detroit Tigers Trading Card"
Revise,227110197369,"2025 Bowman Paul Skenes #30 Pittsburgh Pirates Trading Card"
Revise,227110197397,"2024 Topps Heritage Julio Rodrguez #286 Seattle Mariners"
Revise,227110197451,"2025 Topps Masyn Winn #22 St. Louis Cardinals Trading Card"
Revise,227110197455,"2025 Topps Chrome Masyn Winn #244 St. Louis Cardinals Trading Card"
Revise,227110197460,"2025 Bowman Nick Kurtz #BP-114 Prospects Athletics Trading Card"
Revise,227110197461,"2025 Bowman Julio Rodrguez #79 Seattle Mariners Trading Card"
Revise,227110197470,"2024 Bowman Aaron Judge #7 New York Yankees Trading Card"
Revise,227110197482,"2023 Topps Heritage Aaron Judge #152 New York Yankees Trading Card"
Revise,227110197505,"2025 Bowman Masyn Winn #100 St. Louis Cardinals Trading Card"
Revise,227110197512,"2025 Donruss Paul Skenes #29 Pittsburgh Pirates Trading Card"
Revise,227110197528,"2025 Topps Trea Turner #450 Philadelphia Phillies Trading Card"
Revise,227111410089,"2025-26 Topps - 8-Bit Ballers Larry Bird #8B-25 Trading Card"
Revise,227120342204,"2025-26 Topps Kel'el Ware #74 Blackout Miami Heat Trading Card"
Revise,227124437100,"2025 Topps Julio Rodrguez #266 Rainbow Foil Seattle Mariners"
Revise,227124437113,"2024 Topps Austin Wells #624 Yellow New York Yankees Trading Card"
Revise,227124437128,"2024 Topps Chrome Ceddanne Rafaela #118 Boston Red Sox Trading Card"
Revise,227124437129,"2024 Topps Update Shota Imanaga #US281 Chicago Cubs Trading Card"
Revise,227124437182,"2025 Topps Adrin Beltr #FP-8 First Pitch (Series One) Texas Rangers"
Revise,227126513319,"2024 Topps Heritage David Bauelos #715 Chrome Purple Refractor Orioles"
Revise,227126513345,"2024 Topps Update Jared Jones #US49 Pittsburgh Pirates Trading Card"
Revise,227126513473,"2024 Topps Update Colt Keith #US73 Aqua Detroit Tigers Trading Card"
Revise,227126513542,"2024 Topps Chrome Ceddanne Rafaela #118 Boston Red Sox Trading Card"
Revise,227126513642,"2024 Topps Shota Imanaga #442 Chicago Cubs Trading Card"
Revise,227128108208,"2024 Panini Select Bo Nix #30 Denver Broncos Trading Card"
Revise,227128108369,"2024 Panini Illusions Bo Nix #22 Retail Denver Broncos Trading Card"
Revise,227128108504,"2024 Panini Illusions Caleb Williams #13 Chicago Bears Trading Card"
Revise,227128108510,"2024 Panini Select Caleb Williams #25 Chicago Bears Trading Card"
Revise,227128108651,"2024 Donruss Optic Jahmyr Gibbs #64 Detroit Lions Trading Card"
Revise,227129088229,"2025 Topps Heritage Wyatt Langford #29 Texas Rangers Trading Card"
Revise,227129088392,"2024 Bowman Chrome Junior Caminero #56 Tampa Bay Rays Trading Card"
Revise,227129088407,"2024 Topps Heritage Cal Raleigh #217 Seattle Mariners Trading Card"
Revise,227129088477,"2024 Topps Chrome Wyatt Langford #122 Texas Rangers Trading Card"
Revise,227129088526,"2024 Panini Prospect Edition Griff OFerrall #17 Domination Blue Orioles /99"
Revise,227129088620,"2024 Topps Chrome Jasson Domnguez #89 Sepia Refractors New York Yankees"
Revise,227129088704,"2024 Topps Now Tarik Skubal #773 Detroit Tigers Trading Card"
Revise,227129088717,"2024 Topps Now Luis Arraez #775 San Diego Padres Trading Card"
Revise,227129088737,"1987 Fleer Update Greg Maddux #U-68 Chicago Cubs Trading Card"
Revise,227129088746,"2024 Topps Archives Ryne Sandberg #41 Chicago Cubs Trading Card"
Revise,227129088857,"2024 Topps Now Bobby Witt Jr. #778 Kansas City Royals Trading Card"
Revise,227129401756,"2024 Panini Phoenix James Cook #74 Buffalo Bills Trading Card"
Revise,227129401829,"2025 Panini Certified Caleb Williams #17 Chicago Bears Trading Card"
Revise,227129401874,"1991 Upper Deck Brett Favre #647 Atlanta Falcons Trading Card"
Revise,227130405915,"2025 Topps Jeremy Pea #MLM-JP Major League Material Relics Blue Astros /150"
Revise,227137512251,"2025 Topps Holiday Tarik Skubal #H74 Detroit Tigers Trading Card"
Revise,227137512362,"2022 Bowman Aaron Judge #2 New York Yankees Trading Card"
Revise,227137512383,"2025 Topps Holiday Jasson Domnguez #H10 Silver Glitter Holiday Yankees"
Revise,227137535929,"2024-25 Topps Now Zaccharie Risacher #2 Atlanta Hawks Trading Card"
Revise,227138453212,"2020-21 Panini Mosaic La Liga Ante Budimir #18 Osasuna Trading Card"
Revise,227138453230,"2021 Topps Chrome Sapphire Edition MLS Jess Ferreira #124 FC Dallas"
Revise,227138453241,"2024-25 Topps Chrome Bundesliga Ermedin Demirovi #95 VfB Stuttgart"
Revise,227144106302,"2025 Topps - Black Nick Sogard #94 Boston Red Sox #/74 Trading Card"
Revise,227144106348,"1992 Donruss Bo Jackson #470 Chicago White Sox Trading Card"
Revise,227146842435,"2025 Topps Aaron Judge #300 New York Yankees Trading Card"
Revise,227149142419,"2013 Bowman Albert Pujols #50 Gold Los Angeles Angels Trading Card"
Revise,227149142448,"2024 Topps Update Wyatt Langford #US341 Texas Rangers Trading Card"
Revise,227149142452,"2024 Topps Update Wyatt Langford #US151 Texas Rangers Trading Card"
Revise,227149142463,"2023 Topps Anthony Volpe #460 New York Yankees Trading Card"
Revise,227149142479,"2022 Panini Diamond Kings Ronald Acuna Jr. #22 Braves Trading Card"
Revise,227149142488,"2022 Topps Archives Luis Gil #124 New York Yankees Trading Card"
Revise,227149142502,"2020 Topps Dylan Cease #326 Chicago White Sox Trading Card"
Revise,227149142504,"2023 Bowman Josh Jung #43 Texas Rangers Trading Card"
Revise,227149142529,"2022 Topps Heritage Jeremy Pea #629 Houston Astros Trading Card"
Revise,227149142541,"2022 Bowman Platinum Seiya Suzuki #75 Chicago Cubs Trading Card"
Revise,227149142548,"2018 Topps Update Willy Adames #US25 Tampa Bay Rays Trading Card"
Revise,227149142559,"2018 Topps Update Ozzie Albies #US162 Atlanta Braves Trading Card"
Revise,227149271371,"2025 Topps Holiday Shea Langeliers #H102 Athletics Trading Card"
Revise,227149271399,"2025 Topps Holiday Nick Kurtz #H40 Athletics ROY Trading Card"
Revise,227156183256,"2025-26 Topps Chrome Kasparas Jakuionis #270 Miami Heat"
Revise,227156183360,"2025-26 Topps Chrome Day'Ron Sharpe #74 Brooklyn Nets Trading Card"
Revise,227156183374,"2025-26 Topps Chrome Chaz Lanier #288 Detroit Pistons Trading Card"
Revise,227156183380,"2025-26 Topps Chrome Noa Essengue #262 Chicago Bulls Trading Card"
Revise,227163314754,"2025-26 Topps Chrome Jaime Jaquez Jr. #161 Miami Heat Trading Card"
Revise,227163314767,"2025-26 Topps Chrome Khaman Maluach #260 Phoenix Suns Trading Card"
Revise,227170321052,"2025-26 Topps Chrome Ace Bailey #255 Utah Jazz Trading Card"
Revise,227170321146,"2025-26 Topps Chrome Asa Newell #273 Atlanta Hawks Trading Card"
Revise,227170321202,"2025-26 Topps Chrome Danny Wolf #277 Brooklyn Nets Trading Card"
Revise,227170321282,"2025-26 Topps Chrome Noa Essengue #262 Chicago Bulls Trading Card"
Revise,227185371966,"2024 Panini Select Drake Maye #27 New England Patriots Trading Card"
Revise,227187420344,"2019 Bowman's Best Kyle Tucker #43 Houston Astros RC Trading Card"
Revise,227187764399,"2025 Panini Phoenix Sam Darnold #49 Seattle Seahawks Trading Card"
Revise,227187764405,"2025 Panini Phoenix Josh Allen #129 Buffalo Bills Trading Card"
Revise,227187764409,"2025 Panini Phoenix Bo Nix #83 Denver Broncos Trading Card"
Revise,227194284984,"SV04: Paradox Rift Yamask #075/182 Trading Card"
Revise,227194284986,"SV04: Paradox Rift Spinda #151/182 Trading Card"
Revise,227194284991,"SV04: Paradox Rift Minior #099/182 Trading Card"
Revise,227194284998,"SV04: Paradox Rift Crocalor #024/182 Trading Card"
Revise,227194285042,"Deck Exclusives Aegislash #134/182 Trading Card"
Revise,227194285052,"SV04: Paradox Rift Natu #071/182 Trading Card"
Revise,227194285053,"SV04: Paradox Rift Pumpkaboo #077/182 Trading Card"
Revise,227194285055,"SV04: Paradox Rift Zubat #110/182 Trading Card"
Revise,227194285057,"SV04: Paradox Rift Purrloin #114/182 Trading Card"
Revise,227194285058,"SV04: Paradox Rift Gourgeist #078/182 Trading Card"
Revise,227194285075,"Deck Exclusives Xatu #072/182 Trading Card"
Revise,227194285084,"SV04: Paradox Rift Steelix #125/182 Trading Card"
Revise,227194288303,"SV04: Paradox Rift Tinkatink #082/182 Trading Card"
Revise,227194288311,"SV02: Paldea Evolved Shroodle #144/193 Trading Card"
Revise,227194288354,"SV04: Paradox Rift Yamask #075/182 Trading Card"
Revise,227194288355,"SV04: Paradox Rift Exploud #150/182 Trading Card"
Revise,227194288366,"SVE: Scarlet & Violet Energies Basic Metal Energy #008 Trading Card"
Revise,227194288374,"SV04: Paradox Rift Rika #172/182 Trading Card"
Revise,227194288397,"SV04: Paradox Rift Slither Wing #107/182 Trading Card"
